Country,Station_id,Station_name,Station_lat,Station_lon,Station_source,Outlet_lat,Outlet_lon,Outlet_source,Mapped_lat,Mapped_lon,Manual_lat,Manual_lon,Manual_outlet_location,Basin_area_km2,Ref_area_1_src,Ref_area_1_km2,Ref_area_2_src,Ref_area_2_km2,Ref_shape,Ref_shape_source,Ref_shape_area_km2,Ref_and_new_shape_fractional_overlap,Manual_delineation_notes,Delineation_confidence,Delineation_notes,iv_flow_obs_availability_start,iv_flow_obs_availability_end,flow_obs_missing_hourly,dv_flow_obs_availability_start,dv_flow_obs_availability_end,flow_obs_missing_daily,dv_flow_obs_timezone,is_headwater,sub_basins,iv_flow_obs_timezone,subset_category
CAN,01FA001,RIVER INHABITANTS AT GLENORA,45.72025,-61.28611,WSC 20222 data set,45.7202061,-61.28639045,WSC 20222 data set,45.7202061,-61.28583333,-999.0,-999.0,,194.2846437,HYDAT gross drainage area,193.0,HYDAT effective drainage area,,yes,WSC 2022 data set,192.573,0.977447512,,high,,2021-11-19 23:15:00,2023-01-02 19:55:00,5,1965-09-01 00:00:00,2020-12-31 00:00:00,14,AST,0,5,,meso-scale
CAN,01FB001,NORTHEAST MARGAREE RIVER AT MARGAREE VALLEY,46.36897,-60.97528,WSC 20222 data set,46.36888956,-60.97496184,WSC 20222 data set,46.36859237,-60.97525903,-999.0,-999.0,,367.373623,HYDAT gross drainage area,368.0,HYDAT effective drainage area,,yes,WSC 2022 data set,368.236,0.98364564,,high,,2021-11-20 17:19:00,2022-12-31 18:05:00,61,1950-01-01 00:00:00,2020-12-31 00:00:00,0,AST,0,9,,meso-scale
CAN,01FB003,SOUTHWEST MARGAREE RIVER NEAR UPPER MARGAREE,46.22311,-61.13692,WSC 20222 data set,46.22302251,-61.13674528,WSC 20222 data set,46.22321722,-61.13655056,-999.0,-999.0,,358.9824137,HYDAT gross drainage area,357.0,HYDAT effective drainage area,,yes,WSC 2022 data set,361.792,0.981417111,,high,,2021-11-20 17:30:00,2023-01-02 19:55:00,126,1950-01-01 00:00:00,2020-12-31 00:00:00,0,AST,0,9,,meso-scale
CAN,01FJ002,MACASKILLS BROOK NEAR BIRCH GROVE,46.11789,-60.00467,WSC 20222 data set,46.11777873,-60.00458803,WSC 20222 data set,46.1275,-59.99416667,46.11777873,-60.00458803,yes,17.32410551,HYDAT gross drainage area,17.20000076,HYDAT effective drainage area,,yes,WSC 2022 data set,17.0631,0.944926779,gauge is subbasin of MERIT headwater basin,high,,2021-12-07 10:15:00,2023-01-02 19:55:00,3663,1978-03-01 00:00:00,2019-12-31 00:00:00,0,AST,1,1,,headwater
CAN,02AB008,NEEBING RIVER NEAR THUNDER BAY,48.38339,-89.30656,WSC 20222 data set,48.38341962,-89.30671991,WSC 20222 data set,48.38333333,-89.30671991,-999.0,-999.0,,200.4179925,HYDAT gross drainage area,187.0,HYDAT effective drainage area,,yes,WSC 2022 data set,208.492,0.933523742,,high,,2021-11-20 17:13:00,2023-01-02 18:00:00,0,1953-08-01 00:00:00,2020-12-31 00:00:00,15,EST,0,5,,meso-scale
CAN,02AB014,NORTH CURRENT RIVER NEAR THUNDER BAY,48.51956,-89.17503,WSC 20222 data set,48.51958156,-89.1749487,WSC 20222 data set,48.5189831,-89.17435024,-999.0,-999.0,,97.80380249,HYDAT gross drainage area,105.0,HYDAT effective drainage area,,yes,WSC 2022 data set,105.195,0.865075225,,medium,"Very flat region, difference with reference shape likely explained by DEM differences due to presence of lakes/potholes",2021-11-20 16:15:00,2023-01-02 18:50:00,0,1972-01-01 00:00:00,2020-12-31 00:00:00,18,EST,1,1,,headwater
CAN,02AB017,WHITEFISH RIVER AT NOLALU,48.29211,-89.80986,WSC 20222 data set,48.29181549,-89.80930083,WSC 20222 data set,48.29180816,-89.80930816,-999.0,-999.0,,191.9104135,HYDAT gross drainage area,226.0,HYDAT effective drainage area,,yes,WSC 2022 data set,225.903,0.833878207,,medium,"Very flat region, difference with reference shape likely explained by DEM differences due to presence of lakes/potholes",2021-11-20 16:15:00,2023-01-02 18:55:00,0,1980-01-01 00:00:00,2020-12-31 00:00:00,18,EST,0,5,,meso-scale
CAN,02AB021,CURRENT RIVER AT STEPSTONE,48.56244,-89.24067,WSC 20222 data set,48.5626692,-89.24043355,WSC 20222 data set,48.5626692,-89.24083333,-999.0,-999.0,,406.1995384,HYDAT gross drainage area,407.0,HYDAT effective drainage area,,yes,WSC 2022 data set,406.869,0.96252975,,high,,2021-11-20 16:15:00,2023-01-02 18:00:00,0,1989-01-01 00:00:00,2020-12-31 00:00:00,74,EST,0,7,,meso-scale
CAN,02AC001,WOLF RIVER AT HIGHWAY NO. 17,48.82169,-88.53461,WSC 20222 data set,48.82213146,-88.53445301,WSC 20222 data set,48.82204223,-88.53454223,-999.0,-999.0,,609.6973654,HYDAT gross drainage area,726.0,HYDAT effective drainage area,,yes,WSC 2022 data set,728.436,0.794976808,,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2021-11-20 16:55:00,2023-01-02 18:50:00,245,1971-01-01 00:00:00,2021-12-31 00:00:00,147,EST,0,13,,meso-scale
CAN,02AC002,BLACK STURGEON RIVER AT HIGHWAY NO. 17,48.90422,-88.37686,WSC 20222 data set,48.90381451,-88.37818463,WSC 20222 data set,48.90391623,-88.3780829,-999.0,-999.0,,2698.064894,HYDAT gross drainage area,2980.0,HYDAT effective drainage area,,yes,WSC 2022 data set,2622.31,0.940505282,,high,,2021-11-20 16:56:00,2023-01-02 18:20:00,1,1971-03-01 00:00:00,2021-12-31 00:00:00,72,EST,0,55,,macro-scale
CAN,02AD010,BLACKWATER RIVER AT BEARDMORE,49.59761,-87.96544,WSC 20222 data set,49.59771867,-87.9654775,WSC 20222 data set,49.59778725,-87.96554608,-999.0,-999.0,,649.1633663,HYDAT gross drainage area,652.0,HYDAT effective drainage area,,yes,WSC 2022 data set,648.709,0.985583334,,high,,2021-11-20 16:50:00,2023-01-02 18:55:00,0,1971-03-01 00:00:00,2020-12-31 00:00:00,116,EST,0,9,,meso-scale
CAN,02AE001,GRAVEL RIVER NEAR CAVERS,48.926,-87.69019,WSC 20222 data set,48.92603913,-87.69010427,WSC 20222 data set,48.92583333,-87.69010427,-999.0,-999.0,,647.4905337,HYDAT gross drainage area,608.0,HYDAT effective drainage area,,yes,WSC 2022 data set,608.926,0.898448264,,medium,"Very flat region, difference with reference shape likely explained by DEM differences due to presence of lakes/potholes",2021-11-20 16:39:00,2023-01-02 18:19:00,1,1974-10-01 00:00:00,2022-12-31 00:00:00,28,EST,0,11,,meso-scale
CAN,02BA003,LITTLE PIC RIVER NEAR COLDWELL,48.84911,-86.60722,WSC 20222 data set,48.84914902,-86.60707133,WSC 20222 data set,48.84937218,-86.60729449,-999.0,-999.0,,2013.720869,HYDAT gross drainage area,1320.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1323.72,0.651984187,,medium,"Very flat region, MERIT DEM connects another subbasin to this outlet through a region of marshland; see 02BB003",2021-11-20 17:10:00,2023-01-02 18:55:00,0,1972-06-01 00:00:00,2021-12-31 00:00:00,7,EST,0,33,,macro-scale
CAN,02BA005,WHITESAND RIVER ABOVE SCHREIBER AT MINOVA MINE,48.97811,-87.37678,WSC 20222 data set,48.97771903,-87.37669659,WSC 20222 data set,48.93083333,-87.36583333,48.97771903,-87.37669659,yes,10.73454566,HYDAT gross drainage area,10.80000019,HYDAT effective drainage area,,yes,WSC 2022 data set,10.962,0.945343788,gauge is subbasin of MERIT headwater basin,high,,2021-11-20 17:30:00,2023-01-02 18:55:00,0,1989-02-01 00:00:00,2020-12-31 00:00:00,11,EST,1,1,,headwater
CAN,02BB003,PIC RIVER NEAR MARATHON,48.77408,-86.29661,WSC 20222 data set,48.77372343,-86.29665031,WSC 20222 data set,48.77395323,-86.29688011,-999.0,-999.0,,3752.872967,HYDAT gross drainage area,4220.0,HYDAT effective drainage area,,yes,WSC 2022 data set,4215.23,0.825638975,,medium,"Very flat region, MERIT DEM connects part of this basin to another outlet through a region of marshland; see 02BA003",2021-11-20 16:35:00,2023-01-02 18:45:00,22,1970-02-01 00:00:00,2020-12-31 00:00:00,5,EST,0,79,,macro-scale
CAN,02BF001,BATCHAWANA RIVER NEAR BATCHAWANA,47.00353,-84.51556,WSC 20222 data set,47.00341368,-84.51549321,WSC 20222 data set,47.00333333,-84.51549321,-999.0,-999.0,,1302.795722,HYDAT gross drainage area,1230.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1228.5,0.904590704,,high,,2021-11-20 16:50:00,2023-01-02 18:45:00,1,1967-10-01 00:00:00,2021-12-31 00:00:00,23,EST,0,21,,macro-scale
CAN,02BF002,GOULAIS RIVER NEAR SEARCHMONT,46.86094,-83.97181,WSC 20222 data set,46.86110136,-83.97175235,WSC 20222 data set,46.86142686,-83.97142686,-999.0,-999.0,,1135.446167,HYDAT gross drainage area,1140.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1137.49,0.972451634,,high,,2021-10-24 14:50:00,2023-01-02 18:55:00,0,1967-11-01 00:00:00,2021-12-31 00:00:00,0,EST,0,27,,macro-scale
CAN,02BF004,BIG CARP RIVER NEAR SAULT STE. MARIE,46.51589,-84.46518,WSC 20222 data set,46.51567268,-84.46513856,WSC 20222 data set,46.51567268,-84.465,-999.0,-999.0,,48.54933712,HYDAT gross drainage area,51.0,HYDAT effective drainage area,,yes,WSC 2022 data set,49.9248,0.940252417,,high,,2021-11-20 16:40:00,2023-01-02 18:55:00,0,1979-08-01 00:00:00,2021-12-31 00:00:00,27,EST,1,1,,headwater
CAN,02BF005,NORBERG CREEK (SITE A) ABOVE BATCHAWANA RIVER,47.06253,-84.43072,WSC 20222 data set,47.06248977,-84.4307786,WSC 20222 data set,47.07166667,-84.43583333,47.06248977,-84.4307786,yes,10.41203934,HYDAT gross drainage area,10.39999962,HYDAT effective drainage area,,yes,WSC 2022 data set,10.4472,0.965236301,gauge is subbasin along MERIT main river stem,high,"Part of a series of nested gauges: 02BF005, 02BF006, 02BF013, 02BF007, 02BF008, 02BF009, 02BF012",,,-1,1980-06-01 00:00:00,2016-12-31 00:00:00,24,EST,1,1,,headwater
CAN,02BF006,NORBERG CREEK (SITE B) AT OUTLET OF TURKEY LAKE,47.05053,-84.41278,WSC 20222 data set,47.05068969,-84.41305423,WSC 20222 data set,47.07583333,-84.42,47.05081,-84.41249,yes,8.101127345,HYDAT gross drainage area,8.029999733,HYDAT effective drainage area,,yes,WSC 2022 data set,8.1054,0.950333658,gauge is subbasin along MERIT main river stem,high,,,,-1,1979-11-01 00:00:00,2016-12-31 00:00:00,1,EST,1,1,,headwater
CAN,02BF007,NORBERG CREEK (SITE C) AT OUTLET OF LITTLE TURKEY LAKE,47.04472,-84.41025,WSC 20222 data set,47.04481899,-84.4101533,WSC 20222 data set,47.07583333,-84.42,47.04336,-84.41081,yes,4.974223905,HYDAT gross drainage area,5.050000191,HYDAT effective drainage area,,yes,WSC 2022 data set,4.9977,0.936641195,gauge is subbasin along MERIT main river stem; moved gauge slightly to better align with DEM,high,"Part of a series of nested gauges: 02BF005, 02BF006, 02BF013, 02BF007, 02BF008, 02BF009, 02BF012",,,-1,1981-06-01 00:00:00,2016-12-31 00:00:00,24,EST,1,1,,headwater
CAN,02BF008,NORBERG CREEK (SITE D) BELOW WISHART LAKE,47.04625,-84.40319,WSC 20222 data set,47.04621482,-84.40343927,WSC 20222 data set,47.07666667,-84.41833333,47.04621482,-84.40343927,yes,3.589577446,HYDAT gross drainage area,4.079999924,HYDAT effective drainage area,,yes,WSC 2022 data set,3.5901,0.933872786,gauge is subbasin along MERIT main river stem,high,"Part of a series of nested gauges: 02BF005, 02BF006, 02BF013, 02BF007, 02BF008, 02BF009, 02BF012",,,-1,1980-06-01 00:00:00,2016-12-31 00:00:00,24,EST,1,1,,headwater
CAN,02BF009,NORBERG CREEK (SITE E) BELOW BATCHAWANA LAKE,47.05778,-84.4,WSC 20222 data set,47.05763914,-84.39977236,WSC 20222 data set,47.07916667,-84.41416667,47.05763914,-84.39977236,yes,1.96467764,HYDAT gross drainage area,2.039999962,HYDAT effective drainage area,,yes,WSC 2022 data set,2.0529,0.897505902,gauge is subbasin along MERIT main river stem,high,"Part of a series of nested gauges: 02BF005, 02BF006, 02BF013, 02BF007, 02BF008, 02BF009, 02BF012",,,-1,1981-02-01 00:00:00,2016-12-31 00:00:00,34,EST,1,1,,headwater
CAN,02BF012,NORBERG CREEK (SITE F) AT OUTLET OF BATCHAWANA LAKE,47.06281,-84.39253,WSC 20222 data set,47.06283072,-84.39249887,WSC 20222 data set,47.085,-84.40333333,47.06299,-84.39252,yes,0.99110661,HYDAT gross drainage area,1.149999976,HYDAT effective drainage area,,yes,WSC 2022 data set,0.9063,0.868765401,gauge is subbasin along MERIT main river stem; moved gauge slightly to better align with DEM,high,"Part of a series of nested gauges: 02BF005, 02BF006, 02BF013, 02BF007, 02BF008, 02BF009, 02BF012",,,-1,1982-09-01 00:00:00,2016-12-31 00:00:00,72,EST,1,1,,headwater
CAN,02BF013,TRIBUTARY TO NORBERG CREEK AT TURKEY LAKE,47.04167,-84.41681,WSC 20222 data set,47.04172215,-84.41649832,WSC 20222 data set,47.07416667,-84.42583333,47.04172215,-84.41649832,yes,0.55741838,HYDAT gross drainage area,0.07,HYDAT effective drainage area,,yes,WSC 2022 data set,0.5319,0.846891662,gauge is subbasin along MERIT main river stem,high,"Part of a series of nested gauges: 02BF005, 02BF006, 02BF013, 02BF007, 02BF008, 02BF009, 02BF012",,,-1,1989-01-01 00:00:00,2016-12-31 00:00:00,88,EST,1,1,,headwater
CAN,02CA002,ROOT RIVER AT SAULT STE. MARIE,46.56286,-84.28169,WSC 20222 data set,46.56304438,-84.2813997,WSC 20222 data set,46.5625,-84.2813997,-999.0,-999.0,,65.82948591,HYDAT gross drainage area,109.0,HYDAT effective drainage area,,yes,WSC 2022 data set,108.079,0.5985226,,low,"Very flat region, MERIT DEM connects out parts of this basin to other basins by mistakenly identifying roads as rivers",2021-11-20 16:55:00,2023-01-02 18:50:00,0,1971-02-01 00:00:00,2021-12-31 00:00:00,19,EST,0,3,,meso-scale
CAN,02CB003,AUBINADONG RIVER ABOVE SESABIC CREEK,46.96842,-83.41686,WSC 20222 data set,46.96859331,-83.41744062,WSC 20222 data set,46.96801696,-83.41801696,-999.0,-999.0,,1370.998283,HYDAT gross drainage area,1450.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1450.71,0.933903743,,high,,2021-11-20 16:50:00,2023-01-02 18:45:00,0,1980-09-01 00:00:00,2021-12-31 00:00:00,11,EST,0,33,,macro-scale
CAN,02CF007,WHITSON RIVER AT CHELMSFORD,46.58336,-81.19911,WSC 20222 data set,46.58324781,-81.19911094,WSC 20222 data set,46.58331843,-81.19918157,-999.0,-999.0,,288.5952968,HYDAT gross drainage area,277.0,HYDAT effective drainage area,,yes,WSC 2022 data set,274.167,0.906739255,,high,,2021-11-20 17:15:00,2023-01-02 18:55:00,0,1960-07-01 00:00:00,2021-12-31 00:00:00,24,EST,0,7,,meso-scale
CAN,02CF008,WHITSON RIVER AT VAL CARON,46.61017,-81.03297,WSC 20222 data set,46.61028529,-81.03290191,WSC 20222 data set,46.61035836,-81.03297498,-999.0,-999.0,,186.7930315,HYDAT gross drainage area,179.0,HYDAT effective drainage area,,yes,WSC 2022 data set,187.368,0.928575275,,high,,2021-11-20 17:05:00,2023-01-02 18:55:00,0,1960-11-01 00:00:00,2021-12-31 00:00:00,883,EST,0,5,,meso-scale
CAN,02CF011,VERMILION RIVER NEAR VAL CARON,46.68544,-81.00925,WSC 20222 data set,46.68553755,-81.00934691,WSC 20222 data set,46.68583333,-81.00934691,-999.0,-999.0,,735.1828741,HYDAT gross drainage area,680.0,HYDAT effective drainage area,,yes,WSC 2022 data set,687.777,0.879422102,,medium,"Very flat region, MERIT DEM connects another subbasin to this outlet through a region of flat terrain",2021-11-20 16:55:00,2023-01-02 18:55:00,0,1970-06-01 00:00:00,2021-12-31 00:00:00,183,EST,0,9,,meso-scale
CAN,02CG003,BLUE JAY CREEK NEAR TEHKUMMAH,45.65169,-81.98661,WSC 20222 data set,45.65150557,-81.98636774,WSC 20222 data set,45.63583333,-82.00083333,45.65150557,-81.98636774,yes,14.02219743,HYDAT gross drainage area,17.89999962,HYDAT effective drainage area,,yes,WSC 2022 data set,13.5594,0.887593165,gauge is subbasin of MERIT headwater basin,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2021-11-20 16:30:00,2023-01-02 18:55:00,0,1985-06-01 00:00:00,2021-12-31 00:00:00,102,EST,1,1,,headwater
CAN,02DB007,CONISTON CREEK ABOVE WANAPITEI RIVER,46.47528,-80.82153,WSC 20222 data set,46.47554759,-80.82141748,WSC 20222 data set,46.47583333,-80.82083333,-999.0,-999.0,,80.71109567,HYDAT gross drainage area,59.0,HYDAT effective drainage area,,yes,WSC 2022 data set,80.3178,0.9189907,,high,,,,-1,1980-04-01 00:00:00,2021-04-30 00:00:00,16,EST,1,1,,headwater
CAN,02DC012,STURGEON RIVER AT UPPER GOOSE FALLS,46.97025,-80.45878,WSC 20222 data set,46.96980759,-80.45880697,WSC 20222 data set,46.97,-80.45880697,-999.0,-999.0,,1236.893932,HYDAT gross drainage area,1200.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1212.65,0.966956836,,high,,2021-11-20 16:50:00,2023-01-02 18:50:00,2,1986-01-01 00:00:00,2022-12-31 00:00:00,0,EST,0,27,,macro-scale
CAN,02DD012,VEUVE RIVER NEAR VERNER,46.40819,-80.12281,WSC 20222 data set,46.40788648,-80.12280212,WSC 20222 data set,46.4075,-80.12280212,-999.0,-999.0,,940.9955234,HYDAT gross drainage area,741.0,HYDAT effective drainage area,,yes,WSC 2022 data set,935.968,0.959012027,,high,,2021-11-20 16:45:00,2023-01-02 18:55:00,181,1973-04-01 00:00:00,2021-12-31 00:00:00,15,EST,0,21,,meso-scale
CAN,02DD013,LA VASE RIVER AT NORTH BAY,46.26344,-79.39511,WSC 20222 data set,46.26354851,-79.39530992,WSC 20222 data set,46.26317922,-79.39567922,-999.0,-999.0,,64.66996759,HYDAT gross drainage area,68.59999847,HYDAT effective drainage area,,yes,WSC 2022 data set,69.7212,0.859442883,,medium,"Very flat region, difference with reference shape due to DEM (mistakenly?) connecting rivers across a road",2021-11-20 16:50:00,2023-01-02 18:55:00,0,1974-02-01 00:00:00,2021-12-31 00:00:00,52,EST,1,1,,headwater
CAN,02DD015,COMMANDA CREEK NEAR COMMANDA,45.94919,-79.60658,WSC 20222 data set,45.94918457,-79.60648859,WSC 20222 data set,45.94916667,-79.60648859,-999.0,-999.0,,123.9560124,HYDAT gross drainage area,104.0,HYDAT effective drainage area,,yes,WSC 2022 data set,100.199,0.784451248,,low,"Very flat region, difference with reference shape due to DEM (mistakenly?) connecting rivers across a road",2021-11-20 16:50:00,2023-01-02 18:55:00,99,1974-10-01 00:00:00,2021-12-31 00:00:00,29,EST,1,1,,headwater
CAN,02EA005,NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS,45.66947,-79.37919,WSC 20222 data set,45.66946294,-79.37876822,WSC 20222 data set,45.66916667,-79.37833333,-999.0,-999.0,,311.5848125,HYDAT gross drainage area,329.0,HYDAT effective drainage area,,yes,WSC 2022 data set,329.622,0.919859041,,high,,2021-11-20 16:50:00,2023-01-02 18:55:00,0,1950-01-01 00:00:00,2022-12-31 00:00:00,0,EST,0,9,,meso-scale
CAN,02EA010,NORTH MAGNETAWAN RIVER ABOVE PICKEREL LAKE,45.70377,-79.30879,WSC 20222 data set,45.7038138,-79.30890838,WSC 20222 data set,45.70416667,-79.30890838,-999.0,-999.0,,146.6342435,HYDAT gross drainage area,155.0,HYDAT effective drainage area,,yes,WSC 2022 data set,156.282,0.925277032,,high,,2021-11-20 17:15:00,2023-01-02 18:55:00,0,1968-01-01 00:00:00,2021-12-31 00:00:00,29,EST,0,3,,meso-scale
CAN,02EB014,OXTONGUE RIVER NEAR DWIGHT,45.31197,-78.98939,WSC 20222 data set,45.31181604,-78.98945531,WSC 20222 data set,45.31188568,-78.98938568,-999.0,-999.0,,563.2039584,HYDAT gross drainage area,605.0,HYDAT effective drainage area,,yes,WSC 2022 data set,602.801,0.913030404,,high,,2021-11-20 17:15:00,2023-01-02 18:55:00,0,1981-08-01 00:00:00,2021-12-31 00:00:00,30,EST,0,13,,meso-scale
CAN,02EC002,BLACK RIVER NEAR WASHAGO,44.71367,-79.28161,WSC 20222 data set,44.7139394,-79.28167281,WSC 20222 data set,44.71363329,-79.28136671,-999.0,-999.0,,1431.753763,HYDAT gross drainage area,1510.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1508.63,0.930620153,,high,,2021-11-20 17:10:00,2023-01-02 18:55:00,0,1950-01-01 00:00:00,2021-12-31 00:00:00,0,EST,0,35,,macro-scale
CAN,02EC010,SCHOMBERG RIVER NEAR SCHOMBERG,44.01214,-79.68564,WSC 20222 data set,44.01236945,-79.68543692,WSC 20222 data set,44.0125,-79.68543692,-999.0,-999.0,,44.45798555,HYDAT gross drainage area,51.29999924,HYDAT effective drainage area,,yes,WSC 2022 data set,43.9605,0.975107987,,high,,2021-11-20 16:20:00,2023-01-02 18:55:00,0,1966-04-01 00:00:00,2021-12-31 00:00:00,82,EST,1,1,,headwater
CAN,02EC011,BEAVER RIVER NEAR BEAVERTON,44.39708,-79.07083,WSC 20222 data set,44.39708254,-79.07108688,WSC 20222 data set,44.39666667,-79.07108688,-999.0,-999.0,,294.9756682,HYDAT gross drainage area,291.0,HYDAT effective drainage area,,yes,WSC 2022 data set,292.349,0.96601671,,high,,2021-11-20 17:10:00,2023-01-02 18:55:00,0,1966-10-01 00:00:00,2021-12-31 00:00:00,26,EST,0,5,,meso-scale
CAN,02EC018,PEFFERLAW BROOK NEAR UDORA,44.26753,-79.19461,WSC 20222 data set,44.26742126,-79.19476461,WSC 20222 data set,44.26742126,-79.195,-999.0,-999.0,,343.421689,HYDAT gross drainage area,347.0,HYDAT effective drainage area,,yes,WSC 2022 data set,346.958,0.96668534,,high,,2021-11-20 17:20:00,2023-01-02 18:55:00,0,1987-03-01 00:00:00,2021-12-31 00:00:00,25,EST,0,7,,meso-scale
CAN,02ED003,NOTTAWASAGA RIVER NEAR BAXTER,44.24981,-79.82142,WSC 20222 data set,44.24990333,-79.82169871,WSC 20222 data set,44.24990333,-79.82166667,-999.0,-999.0,,1268.694106,HYDAT gross drainage area,1230.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1229.58,0.95933914,,high,,2021-11-20 17:15:00,2023-01-02 18:55:00,0,1950-01-01 00:00:00,2022-12-31 00:00:00,0,EST,0,27,,macro-scale
CAN,02ED007,COLDWATER RIVER AT COLDWATER,44.70719,-79.64375,WSC 20222 data set,44.70728418,-79.64372299,WSC 20222 data set,44.70728418,-79.64333333,-999.0,-999.0,,173.5755154,HYDAT gross drainage area,168.0,HYDAT effective drainage area,,yes,WSC 2022 data set,167.838,0.929344742,,high,,2021-11-20 17:15:00,2023-01-02 18:55:00,0,1965-07-01 00:00:00,2022-12-31 00:00:00,20,EST,0,5,,meso-scale
CAN,02ED013,WYE RIVER NEAR WYEVALE,44.64978,-79.90375,WSC 20222 data set,44.64996358,-79.90377494,WSC 20222 data set,44.65,-79.90377494,-999.0,-999.0,,129.0247713,HYDAT gross drainage area,121.0,HYDAT effective drainage area,,yes,WSC 2022 data set,123.008,0.899765433,,medium,"Very flat region, difference with reference shape due to DEM (mistakenly?) connecting rivers across a road",2021-11-20 16:52:02,2023-01-02 18:55:00,0,1987-01-01 00:00:00,2021-12-31 00:00:00,0,EST,0,3,,meso-scale
CAN,02ED014,PINE RIVER NEAR EVERETT,44.20003,-79.96,WSC 20222 data set,44.19987425,-79.95991583,WSC 20222 data set,44.2,-79.95991583,-999.0,-999.0,,191.3154951,HYDAT gross drainage area,190.0,HYDAT effective drainage area,,yes,WSC 2022 data set,189.546,0.96779681,,high,,,,-1,1967-10-01 00:00:00,2016-12-31 00:00:00,85,EST,0,3,,meso-scale
CAN,02ED015,MAD RIVER AT AVENING,44.30736,-80.07203,WSC 20222 data set,44.30699217,-80.07213604,WSC 20222 data set,44.3075,-80.07213604,-999.0,-999.0,,243.3278353,HYDAT gross drainage area,244.0,HYDAT effective drainage area,,yes,WSC 2022 data set,244.673,0.968374354,,high,,2021-11-20 17:20:00,2023-01-02 18:55:00,0,1988-06-01 00:00:00,2022-12-31 00:00:00,2,EST,0,3,,meso-scale
CAN,02ED017,HOGG CREEK NEAR VICTORIA HARBOUR,44.72606,-79.77897,WSC 20222 data set,44.72610066,-79.7784824,WSC 20222 data set,44.72583333,-79.7784824,-999.0,-999.0,,59.1858618,HYDAT gross drainage area,65.19999695,HYDAT effective drainage area,,yes,WSC 2022 data set,58.8897,0.968341866,,high,,2021-11-20 17:45:00,2023-01-02 18:50:00,0,1988-06-01 00:00:00,2020-12-31 00:00:00,21,EST,1,1,,headwater
